transaction_id,timestamp,amount,merchant_category,customer_id,customer_age,customer_location,device_type,previous_transactions,is_fraud
a1695b48-e1a3-49f6-95f0-b809b0097c35,2023-05-30 11:29:05,246.51,grocery,10fd58e3-4320-4092-b7e1-2f39ecfa7700,22,TX,mobile,4,0
ac1f4356-10ff-45c7-b945-0d28c95986a6,2024-05-18 03:47:31,185.71,grocery,547baf03-268c-4ba1-9be5-e205316472f4,22,TX,desktop,1,0
44cd15f6-e828-4718-9f22-35f081fe00f3,2022-05-31 14:02:44,135.59,electronics,90b53ed1-84d4-4661-9d25-945dfdaae8b4,54,FL,mobile,4,0
8b9408d2-18b3-4f91-8b86-197f98d57d70,2022-08-24 07:58:46,18.37,fashion,c947f7ea-506f-48c9-97c5-91514b9f0bef,58,NY,mobile,3,0
d4781ebd-e627-47ca-8dfa-9831e4401f0d,2023-03-21 03:35:50,12.82,grocery,b33917b4-2cc6-4bda-9e04-d890c43f152e,45,TX,desktop,3,0
0a5da095-d158-4887-91c5-8582e8d138a4,2023-05-21 08:40:19,7.0,fashion,21e23006-8a52-4b14-8c23-7a62367d37a7,58,TX,tablet,1,0
0853f488-af29-4dd2-92b8-d1d6ff63593a,2023-12-14 05:42:50,128.75,grocery,072838a4-f332-4427-a632-f12c4123becc,64,TX,tablet,3,0
35a19c06-a62e-43c5-ad7d-b3cdae7c1d60,2024-09-05 10:25:49,264.24,fashion,aeb944af-e846-4591-8c07-805dd8363446,26,FL,mobile,2,0
8da2c3de-733e-434a-871b-546c2480cac5,2024-03-31 16:58:35,56.31,fuel,be6b1d34-598d-467c-b9f9-d60c15fe51ca,46,IL,desktop,2,0
a49c4a43-91f2-4c42-8f53-6354460306cd,2024-06-23 18:09:17,12.69,fuel,9f23e683-c9ac-43bd-82f0-2d056f028005,31,TX,desktop,4,0
ae430f5e-1bc4-40b9-864f-25f0bb3d236b,2022-09-20 00:35:08,71.82,fashion,aff01c96-bae7-4898-be06-801b77e5da76,55,IL,mobile,4,0
59a7f1e7-462e-4018-94ad-a3838c66c5e5,2022-01-14 18:29:22,42.9,grocery,99b0e912-0720-4548-9586-fd65ed35d276,69,FL,tablet,4,0
8b241770-3bde-45c0-93cb-1a4058807e1e,2023-01-27 01:21:42,46.97,electronics,48d9a752-225f-466c-a645-8a0c9eb2ff7f,57,NY,tablet,3,0
acd1aba3-7513-435c-8fc2-22c77db66163,2023-06-16 04:22:48,97.11,fashion,c0924187-a0b5-4370-8f63-0c5f7b729fc4,51,CA,tablet,4,0
0d1934fc-f4be-4211-b9fb-fa12aaebd510,2022-11-08 16:51:03,126.84,entertainment,1b29acf1-ecf1-4a24-841a-aae02490e1e0,54,CA,desktop,6,0
433a82c1-f548-4c97-884d-e80fde279cca,2023-11-13 22:39:40,11.72,electronics,bd271991-e8cd-4f99-914e-562d781a3157,66,CA,desktop,2,0
8c8597c9-8667-4df5-8f99-77d17f964712,2023-11-14 20:06:28,3.62,entertainment,42e14b38-f730-400c-92d4-3036b4196447,59,CA,desktop,2,0
e943e6d8-bc52-4416-8437-b2f3c49a967e,2024-02-17 01:04:30,517.26,fashion,3951cfe9-1824-4b47-aed0-2020820c83c9,31,FL,tablet,4,0
0031f78a-5f1a-4ee7-b14b-a6814c8daf56,2023-06-03 08:35:55,26.49,grocery,c21a61b1-3929-42a6-bdd1-cb122ea1b756,35,CA,mobile,4,0
f4b2951b-902c-451f-98cf-98d18ff93c69,2023-11-10 21:59:58,5.53,entertainment,33f58dcf-3456-45b2-a312-76e76c848f05,50,FL,desktop,1,0
822df8d1-0f7c-4407-accc-48f4f2ed2393,2022-05-21 03:07:18,21.06,fashion,b352f279-33a8-4899-b8e0-2427eb03b3ad,51,NY,desktop,1,0
262c8640-3790-433d-ad96-67dcdaf0a054,2024-04-15 22:01:45,3.97,electronics,c750c36e-332b-4a86-8fa9-42d77628de5d,45,TX,mobile,3,0
f43b05b7-799b-4f47-a238-55d9cfbd6054,2023-10-19 15:56:50,49.73,grocery,5bb2a686-312c-452c-b162-d17543f8b1ef,53,TX,tablet,2,0
355ca2be-ccb5-4b1d-a348-ad333b41290c,2023-03-13 14:33:48,162.15,entertainment,88ea4b2d-2a98-4d36-bfe3-9e3154255bfd,62,TX,desktop,8,0
a44efd91-c4c1-4d6c-b90d-4de2a7250796,2024-06-26 11:39:53,41.74,fashion,b60b7720-b30c-475b-b51f-e109207b521c,65,FL,tablet,3,0
f55ab1dc-2690-453f-80cd-6e7c9a50ead0,2024-03-15 10:26:02,58.73,grocery,54f23795-26fd-4fda-833f-4ba138e94f39,54,FL,desktop,3,0
a6051627-da94-49b6-94e0-c1bd4a41cef6,2022-06-20 23:03:11,112.57,grocery,c9b64db4-a0e2-4581-8752-ab9f7655ff8b,40,FL,desktop,3,0
6ab7aa09-e772-457b-8d3e-2afccef7cc31,2022-10-14 08:06:48,71.11,fuel,c2aed41f-cc4b-4e47-aa33-2af8a2c27822,59,NY,mobile,2,0
244430b7-34f1-4ed1-89b8-c446a623e26c,2022-11-16 12:44:19,197.65,grocery,6afde664-8575-402b-8303-4195c46e88d1,34,IL,mobile,5,0
ff181c61-005d-4d50-aabf-f3e485aa94aa,2023-05-15 07:26:26,201.02,fashion,1d4cf1d6-855f-4d86-9f07-c88ec7359704,28,FL,mobile,2,0
46e75f71-0162-4b5c-bd94-abf2662d9840,2024-12-25 08:05:15,1.0,electronics,37e28406-8965-4283-889b-3d8afa951eee,49,FL,mobile,3,0
88f45263-4fb8-46e9-863b-507b921f9f3d,2023-12-14 05:33:23,150.53,fuel,2c16ae20-acd8-419f-a897-e63dc179def4,54,TX,tablet,7,0
d6c0557c-ec17-4831-95bc-b267f914e0f1,2022-05-24 04:19:45,61.75,fashion,2f3160b1-fc82-482b-9a74-c13782f6f746,32,CA,tablet,4,0
543c1ecc-bd72-4191-9608-6456b2b1fe89,2022-07-19 05:45:57,449.55,fashion,a8818d84-1ec7-423a-8566-d74d3546ca81,21,CA,tablet,2,0
9eb25392-46fa-4ba8-bfb6-f13214310e37,2024-04-23 16:20:36,66.02,fashion,87372e2a-752f-4b79-8e46-57fa246e7729,56,NY,mobile,1,0
9a502e1a-956c-4987-b46b-81aec4245235,2022-11-11 06:04:27,433.48,entertainment,4cd9544b-536f-4573-be2f-0bc3068b8da3,47,CA,desktop,1,0
8474b1e5-4479-41d6-956c-3e3bdbcb80fe,2023-10-11 16:55:10,140.47,entertainment,7ecc4fcc-ccad-43e7-ad44-020c8bafe2cd,27,IL,tablet,4,0
d0f92f48-104e-4f25-9b6f-4ee1433d89e3,2024-08-05 09:08:42,28.58,electronics,1e6660ec-a1f2-4ffe-b516-16d185ab3c12,40,TX,mobile,1,0
e75a56f6-1aaf-4c1d-9571-b7b4ebc30af4,2022-07-05 17:30:58,77.3,fashion,54582c96-b5ee-4e95-8b85-8fa844696523,41,NY,mobile,1,0
53ac9304-c87d-4a6b-9778-8ece0523207c,2023-09-22 07:31:02,484.54,entertainment,0956796c-a2b9-4b9b-add8-45785491a578,53,CA,mobile,5,0
c6358efb-976a-439e-abea-d247dcf1f2af,2023-03-16 00:52:07,194.86,entertainment,12d19af1-9132-4c77-a1fc-3403e2d24537,69,CA,tablet,5,0
51572124-19d3-409a-b0c0-f792a9068f41,2023-03-10 12:31:38,10.24,entertainment,99db1285-11d8-4572-a5f3-0427abd836a8,22,TX,desktop,3,0
2119d73d-008c-4a36-aa96-d64fb1886cc9,2023-04-14 12:36:20,122.54,electronics,d4e61770-347d-4552-bbf4-d074b8dbedca,54,NY,tablet,3,0
1b8e3597-df6a-4f59-9a0d-9f4d13115c1f,2022-03-10 11:45:45,42.4,electronics,5626b31d-5d54-42ff-8215-bbda6f92deb3,60,TX,mobile,2,0
00591770-2def-4302-9d02-e6c02049da64,2022-03-13 03:32:03,0.7,fashion,6b91d576-42be-4ccc-8516-b5ddd77bf120,36,NY,mobile,6,0
7a5aee0e-13a0-4e74-938a-aad0ca125e05,2023-07-13 02:33:52,51.66,fuel,78e50a3a-cc0a-4813-a249-900a2db58868,54,CA,mobile,5,0
a4a2fcc9-2cdd-4d5f-9dcb-6f6e7f4b3f1f,2023-06-15 20:05:38,26.76,fashion,6e994e5a-9677-40e5-badd-9b7c35e90ebb,25,TX,tablet,1,0
ca58e6a8-b358-4dff-8daf-3c868ac8d286,2024-02-01 13:55:18,170.85,entertainment,f9a543bc-51e5-4709-874d-7ffb129a28f7,24,TX,desktop,3,0
eb68b481-bbff-4802-987d-d763bea15dd7,2022-08-03 09:50:12,41.15,entertainment,206cb2e7-9195-4c92-a96c-80a9ff090250,57,IL,tablet,4,0
3f0edac6-d6f1-4db9-9abf-7076aec038ca,2024-01-29 20:07:02,175.75,grocery,e3d39de3-96d7-49a9-af4a-5b21b60a22f1,30,TX,mobile,3,0
8833d2f3-9a9f-4165-a7a3-e8c9e019a200,2024-05-23 00:58:38,0.06,fashion,f3fda1a5-16ae-4e27-8101-7d3f38644528,54,NY,mobile,3,0
f0d4186d-f44b-404e-b880-cff11d1168fc,2023-02-04 07:30:40,36.79,entertainment,36c31526-a731-4890-ba48-ad7e137a0c44,44,IL,mobile,3,0
8091556b-4d3c-4dd1-bee8-ccb72f12cc2d,2023-09-14 04:04:10,27.6,entertainment,f53470b8-4874-4c83-ad07-537ac9fa7d01,35,TX,tablet,0,0
854891ef-66fd-4d0e-9f4c-315ba6fde06f,2022-04-17 11:10:02,26.6,fuel,1fc05d44-0ece-4d1f-891e-499db3c6ec02,41,TX,tablet,3,0
874acf78-590e-43b2-b1cc-9a96760b8777,2023-06-26 23:16:46,7.06,grocery,c10e7379-7ff0-4b7e-a989-77aea34651e6,58,IL,tablet,1,0
10719e7b-39a5-4e0c-ae14-237886ffe455,2023-02-18 06:31:20,20.72,fashion,41c5dc3d-362c-4b73-9e66-c9bd9595107c,19,CA,mobile,0,0
75224021-a7b0-4297-bbb8-c7dcd99d9cf9,2024-06-04 01:00:43,81.09,electronics,ceac7375-55e2-4232-ad2c-eb34c0e7d392,33,TX,tablet,4,0
629c2ccc-3df0-4011-a353-102d29d100d2,2023-10-22 20:30:58,34.44,fashion,14c9e194-0358-401b-bff9-872aef6586da,31,FL,desktop,4,0
c5d082d4-c053-4254-88c7-0473c4fe0466,2024-04-24 20:39:33,54.02,fashion,1c5c7845-56d7-4afb-92a1-dc0546b1cb0e,34,CA,desktop,3,0
607cac7a-bb88-4ba0-a474-2cc75eef7fd9,2024-01-25 19:04:20,47.3,fuel,cd49851b-d403-4e65-b9bc-a980f0be4960,23,TX,desktop,2,0
24a5a408-f8b6-4e08-a4de-43e4dd38439f,2023-09-19 06:41:49,208.67,fashion,63855c26-c15e-4bd2-bf31-74144f5d3888,52,CA,tablet,3,0
f262aac8-a2e2-41c4-9cb5-5d446101f34a,2023-09-14 20:03:21,235.7,fuel,261ed322-2d56-49b8-9c5b-970eee7b2733,34,NY,mobile,1,0
55acdaf0-59ae-4f89-bc6a-9a8e7b3c1037,2024-05-06 15:52:52,67.92,fuel,e6135aac-9b2e-4cac-9ccc-143a0fb7f5e9,62,CA,mobile,1,0
f8e4d527-5545-4b16-bda4-e8d9645eaab7,2023-11-01 22:29:57,40.07,entertainment,c3e348e4-6277-4479-afe8-d63fabf8d716,55,IL,mobile,3,0
f58b1830-f035-41b3-81f9-2171306cb462,2022-08-30 03:03:10,11.29,electronics,366dee5d-ad67-4146-997f-e212ed646972,57,TX,mobile,3,0
f4ed48b4-3cb3-4947-acdf-69782fe92e36,2022-02-16 18:16:39,306.62,fuel,8995103b-8be5-485e-b234-8c8bb7025387,23,CA,mobile,3,0
b510caa2-3225-487b-9cc3-ba57c34d4939,2024-09-17 21:46:11,6.21,grocery,725960e2-bb7e-4117-9cf3-438a3f005333,65,FL,tablet,0,0
30a48a54-e433-41ff-afc8-f9b4466c866b,2024-04-01 00:10:31,35.33,grocery,dc42ab91-f2c0-48d3-8b8d-98f2dd81bd00,55,NY,desktop,3,0
56db38fb-ef3a-411e-b9af-f51622cb8d9d,2022-12-04 03:19:06,35.39,electronics,ac24a5fd-3af8-4fb8-a977-799353a20102,66,NY,tablet,3,0
167563bb-2e59-40ed-8f0f-c8b1074ccad4,2024-10-18 21:43:08,38.63,fuel,134148bf-b47a-4846-a4cb-4f86f76bb828,38,CA,mobile,1,0
4bd6a545-7696-4dee-a225-7546aa7168c6,2023-03-09 11:32:54,17.95,electronics,07566d35-70da-4057-8f01-aff72e3da393,52,IL,tablet,2,0
da358995-d769-408e-bd39-9af5dd29cd32,2024-12-04 09:14:18,152.86,entertainment,6847108b-dd65-41b4-9d94-7fc6d2c20ce9,40,NY,tablet,3,0
9153331f-ec11-45aa-8b5b-8ad361972cac,2023-02-03 01:59:03,13.07,grocery,0a442148-a324-43ef-b2da-6f62b1c84cfe,29,CA,tablet,0,0
3c8bb9bb-50cb-4623-8fe1-0a8d52c0a38f,2023-07-19 04:02:22,100.76,fashion,479426c3-4db8-4739-a01c-14e0b2499694,46,CA,mobile,2,1
e77c36c1-14ba-4499-8dc7-aa0e48ce1018,2024-04-27 16:14:29,13.22,grocery,8260826d-a89e-4d07-a891-26b129db173a,44,NY,mobile,5,0
79c9d434-1e6c-43e3-84c9-6e4cd9c920cb,2022-10-11 15:28:09,7.31,fuel,b5836198-7db1-4112-85d2-c0cbdb835f03,23,CA,mobile,2,0
d50c4ac8-aa5d-432a-9df9-fe957019e354,2024-07-29 13:46:50,240.16,electronics,ba8bca46-9c54-4d35-9d64-29dca4fd6504,38,CA,tablet,5,0
55d69ed0-07b3-4361-b869-e3a15abc6bf3,2022-07-08 04:01:04,21.09,grocery,860e2a7d-fecf-4f32-9795-5f54ce7eb713,24,FL,tablet,1,0
1a46898a-177a-4794-9a58-92a8407376c1,2024-08-31 14:16:59,172.18,fashion,8403d0c4-3a5c-4fe4-8af4-4586fbe08795,60,CA,desktop,5,0
7bbafd4b-c1a9-414e-bf4b-eafa20830387,2023-11-23 07:30:10,78.66,fashion,d2d7e717-1617-4091-a677-39da3ad8a051,58,CA,desktop,2,0
140ee09f-d0a2-4ab1-b43c-4035f466aae3,2024-12-13 13:12:42,8.11,electronics,db23177e-817c-4670-8ad2-706b55a4c4d0,33,IL,mobile,2,0
64a0ee9f-41cc-480a-ab06-f35d9f328eef,2024-05-06 20:45:39,311.11,electronics,53bf3acd-4df0-4d7d-a59c-ddaa4c0c1fb4,22,NY,desktop,4,0
1cee981c-0c29-4c9b-9665-d4db7f67a288,2024-11-30 11:56:11,28.36,grocery,66af4a57-0d47-47f2-8082-cced22ac9b3e,32,IL,mobile,1,0
1d2eac7c-31b4-481f-b6c4-9bdcdc1c83b5,2022-02-28 00:14:42,196.36,fuel,0ec7466a-50eb-4843-8f81-360a459f2f15,38,TX,mobile,2,0
9c892df1-066b-4b5e-a912-cc4250c6bd79,2023-10-01 09:19:36,18.49,entertainment,acee143b-3a6a-497f-beb1-740aaec7819a,21,IL,tablet,3,0
1e511535-2c78-4377-be19-f9614e3fe042,2023-09-19 18:16:06,192.38,fashion,bd9fd570-a346-4b1a-9b83-bab4432f89be,22,TX,desktop,6,0
689f21b9-1ac2-44ce-877a-b738d3169bcc,2024-06-15 17:11:58,1.33,electronics,2d803b8f-5793-4b0f-8290-fb9ad7dc0ed3,24,TX,mobile,4,0
7f342ddf-0690-415b-81ce-272cdecfae57,2022-10-03 17:49:23,71.7,entertainment,9c34e0dc-a2e0-4ef2-a6f1-c05bec1231b3,52,IL,mobile,2,0
37f1efe2-a8ce-4f62-b8f9-4eb64212b48f,2022-08-25 13:13:31,146.73,entertainment,373e656b-fdec-4586-9330-e0c04e5d7f85,53,FL,desktop,1,0
878867c3-f073-4fc0-8f6a-bbef84a9b22a,2022-09-29 21:53:08,273.02,entertainment,57d8c400-2f2f-4f19-a156-0223d1e8a31b,32,IL,desktop,3,0
fdfa4927-ee94-4442-ab0a-76549efcbdbc,2022-11-21 18:56:23,239.91,fuel,20a81758-900e-4b95-ac8f-93ed01790639,45,NY,desktop,2,0
ff8ed5e3-68a8-449c-8e83-8aef0a559d5f,2023-04-15 13:17:11,171.27,electronics,d4df0207-c406-4bec-a323-34046f070106,19,IL,desktop,4,0
0fc71351-bedf-407a-8962-bf24e4819a38,2023-05-01 11:44:18,219.1,fashion,a087bf2f-9996-41a4-8dbb-16fd39a0571f,22,FL,desktop,3,0
25638d78-7eb6-4726-bb16-5d9da8ed1502,2023-04-24 15:28:11,22.22,electronics,f940250b-1ed9-4e36-9e56-70cf3ece4ae9,24,IL,desktop,4,0
5675e588-6957-4258-a4dd-1b91ca97359c,2024-05-01 05:24:51,33.43,grocery,6c0cc3dd-ce88-43b7-aa31-53219ef15f17,39,FL,desktop,6,0
6ab3e305-ddee-44c0-8f31-1be70b14508c,2022-03-29 23:52:16,34.1,fashion,d87e26af-aa48-4dce-8a99-2a7d250698e5,66,NY,mobile,0,0
4b4986f7-b140-4f90-800d-7245422a0637,2024-12-01 19:36:27,47.33,electronics,43b1d5b6-fd07-49b9-81bf-a768a107e9fa,48,CA,tablet,4,0
3fa13477-5d6b-40a6-981a-a4ba4c1ebdee,2022-12-30 12:28:58,49.98,fashion,55af9048-db4c-4335-96c0-865fae85a229,49,FL,mobile,4,0
30e8659b-2832-4888-acbc-798e40b7e33f,2022-01-05 14:52:50,78.65,grocery,1782e375-2ec7-4793-8a32-c0f1816d5dbc,25,FL,mobile,6,0
0f91a986-3a3f-4361-8926-0e550f1da695,2023-07-13 01:40:51,17.42,fashion,b9cca06a-31b2-4224-9dfc-7a29ee8b1eaf,58,FL,tablet,3,0
ddf0093c-ebf9-485f-8671-6b121725b767,2024-03-24 05:29:40,117.52,entertainment,0d0fe465-aa51-469e-aaa3-1768698061d9,59,NY,tablet,5,0
f01b7c48-71bc-465d-95fb-fbfbc31c17f6,2024-06-16 03:12:44,18.34,fuel,423c0600-f8c8-471d-af72-f30a8a133bb7,28,TX,tablet,4,0
5d231ed1-e198-46e4-b6db-414322d3cea1,2023-08-30 06:37:11,37.15,grocery,e2e7f216-ee93-4639-88fb-22f447e8b2b0,18,FL,desktop,2,0
316b570a-1d0e-4e89-932d-17fef7e15b08,2022-08-13 23:55:57,69.99,fashion,f36b1fda-85d1-4451-b085-a912d3fef756,64,NY,desktop,5,0
136aa679-91bd-4689-8b9e-e96b380a89f8,2023-03-02 00:27:50,159.18,grocery,d57a7036-7333-4ff0-8cf5-0d186e9d7cde,57,CA,desktop,3,0
344fecae-e041-4a06-b8e9-bc86b62bf8bb,2023-12-06 10:48:39,134.5,entertainment,f8c5f5b1-7a43-4299-bf09-f34d60cf0827,36,FL,mobile,2,0
a97b2985-ce11-4fef-a67a-ea9680299abc,2023-11-30 03:26:13,103.71,fuel,2203c903-99ed-403c-8c5f-e0762a2fcb56,61,TX,tablet,2,0
bcb08827-ae7e-4fd7-b4d6-2575e341a857,2023-08-01 00:23:42,16.93,grocery,982649e6-1086-4618-9b73-ae440950f3e9,55,NY,tablet,4,0
70686024-8f13-4f5a-9957-db52959e5745,2023-11-01 22:26:37,79.2,entertainment,66f4c066-7744-4298-b306-15a65fd0a875,59,CA,mobile,2,0
c96ca477-4f22-417f-8b28-01dd32b97c66,2022-02-07 15:47:34,9.15,entertainment,f8c04da7-bb5a-413f-a949-a2a0110abd33,54,TX,desktop,4,0
f6f5d680-2cc9-4a39-90f9-5cd7c3321aaa,2023-04-15 03:21:30,47.38,entertainment,f802df63-71ba-41ec-a19a-de711404dedc,24,CA,tablet,4,0
da88c6aa-98bb-4bc9-ba1f-7b3b1fde43c6,2024-08-19 22:00:13,53.36,fashion,1a6aba2b-62ed-402f-825e-565aceeca236,56,TX,mobile,0,0
e82db4ae-582a-4287-b4fe-b1c1b4416641,2023-03-29 00:02:38,4.06,electronics,341f4786-bc88-495b-b647-bf4e5fd18e8a,42,IL,desktop,3,0
2d99d6dd-34e5-4744-a97f-e568177481cc,2023-07-27 19:56:13,32.02,grocery,10fdb23c-23a1-4e80-8154-fb43443ef1b4,39,IL,mobile,7,0
215c8433-33d9-4c02-b02e-8882de5e0c32,2022-04-01 01:56:30,311.56,electronics,320e3624-a366-4dea-9cfd-c14f125642bc,44,IL,desktop,2,0
634bb1fe-b7f6-4e2a-ae1f-f9e25e9ab832,2023-10-14 21:46:12,307.12,entertainment,a8b5e6e5-7779-467c-97af-0fc2542f8345,58,CA,mobile,5,0
e11a856e-2d27-4946-926f-fc2f6d4e3529,2023-02-26 00:06:10,43.44,electronics,1b5c503f-e6c6-4eed-9607-038fbf09ff3e,64,IL,desktop,5,0
fea20b28-645f-4456-abf1-b1bf3f092fd6,2024-10-15 22:53:00,4.41,entertainment,ed98f4c0-9ac7-4856-aea5-69cb59a70da0,55,NY,mobile,2,0
a422c6a5-f857-4edb-ba3c-b8e2aefe2cdd,2023-05-07 14:01:51,19.73,entertainment,08aa3570-51f9-42d0-bd30-7f74544183c3,65,NY,mobile,4,0
34e677bc-006d-46be-8261-3bfd35dc1848,2024-05-08 23:24:31,49.79,fuel,240955e9-2f03-42d1-8d81-03499ad76d23,56,IL,mobile,5,0
1f181831-45a8-4a67-8ecd-381f51583ffc,2024-05-04 00:59:12,295.23,fuel,595595bc-15ca-468a-844a-359c95d73e50,32,TX,mobile,4,0
35e03abf-cdef-4e64-9e49-b8b9b4a8b1ab,2023-07-29 16:21:15,15.22,electronics,e5efa5a8-dfcb-4662-bc3a-f77642bfe1e7,19,TX,tablet,5,0
1ef03272-135d-4694-8060-25e723de71ae,2023-03-04 03:05:46,144.19,grocery,a9596854-9eba-455d-b5c4-1ea49ecb0491,25,CA,tablet,4,0
fea2c9b2-3f75-444e-975a-ac0e164aa59e,2022-03-09 23:48:51,11.51,electronics,a06d3652-d2c5-4b67-8744-2f1541a0ef65,61,TX,tablet,1,0
49f06ac6-8c97-4631-948c-b7dd8e494fb8,2023-12-13 22:54:37,397.7,grocery,7b39043e-c14f-4e2b-98fb-b5b6b9805826,60,FL,tablet,1,0
a23ea42f-7cdf-4fa3-800c-a125eabf6c79,2022-09-18 07:22:25,48.06,electronics,110bbc35-271e-4fec-adf0-5317ebd9e703,23,TX,mobile,4,0
8a28416a-bc7e-4f45-82c1-d68b8f4c6d19,2024-03-30 06:43:34,149.27,fashion,1123390a-20f5-4b99-8b2c-7d912ef95a3c,37,NY,tablet,6,0
08897df2-95af-4fae-8fbd-20ec89c12537,2022-03-14 18:06:20,41.94,fashion,5fc898ca-e0a9-48f8-a858-68bbc9a9844e,44,TX,tablet,4,0
5fa21d20-54c0-44f7-9126-35ac6f17db09,2023-12-07 20:15:27,98.8,grocery,54022a91-6b04-49b3-ad0a-9600debb7f52,62,CA,mobile,1,0
80fc0f98-bcf9-479e-a97f-1ce501723937,2023-10-31 03:12:56,21.32,fuel,ec2d01a6-4fb5-49e3-904c-1a7974f78d9f,40,TX,tablet,1,0
773754c2-c665-4561-b61b-e7644d27f316,2024-01-04 13:17:50,15.78,grocery,827f341f-e6ff-4306-93c6-5949439d03d2,65,CA,tablet,2,0
88a62be6-cc0c-49cb-9e4f-1b2e1b66a8c8,2023-03-21 11:43:36,278.17,electronics,c7b94bd6-7175-4990-95fe-439769a66874,57,FL,desktop,2,0
f55478b7-69cc-4269-8188-8abea73b34ba,2024-04-16 14:38:52,249.67,entertainment,e2b8de24-de31-48a4-94d3-2e0b46d20510,34,IL,tablet,0,0
e629a416-74c8-4e19-b0b8-1c04baf18633,2023-02-14 08:09:15,218.45,fashion,f9df4b37-3eeb-41a2-a297-c1962a3a5831,30,FL,desktop,3,0
685f8f79-e563-47ef-b32b-c3df0fba64c6,2024-12-11 16:25:17,98.2,entertainment,ef83e6eb-ce97-4873-90a3-7b25ca4eab19,21,NY,tablet,3,0
ca633ac7-4fc2-4a23-8973-0a428f22871d,2024-12-01 18:23:12,165.17,fashion,431a05d3-99ad-4c12-a1eb-718814233762,37,FL,mobile,2,0
74e074cb-0231-4f34-ab4e-49e058b6cca9,2024-09-16 06:48:25,7.15,electronics,479374a8-5696-4211-b024-4dd000343e79,59,FL,tablet,3,1
2f793acf-283e-4c2c-9c63-9d2cae09a3f2,2024-03-19 14:26:35,40.77,fashion,28ab7b20-9bbf-4c87-9f50-4ba673bdd6e8,42,NY,mobile,2,0
65aa648d-5f82-4a59-934e-0d35aee14b88,2022-12-05 00:43:12,37.64,grocery,1eeded4c-9180-4317-8911-cd4c815ee4d3,39,NY,tablet,4,0
ef9953f4-378e-44a5-8e0d-3f4575040af9,2024-10-24 04:24:15,100.96,entertainment,4e5ab7f7-086f-4c4c-8e5a-59572c11059e,69,IL,tablet,1,0
d443a344-3278-4878-a194-8534ddc4da7a,2023-01-03 06:59:58,44.0,entertainment,9e7d9f1e-1e1c-47af-89da-943c75600417,65,IL,mobile,4,0
954a2e38-05af-4467-b465-b37ec21c0ca8,2023-08-15 05:44:51,16.08,electronics,cbdd34e9-d90d-4f44-bb52-ee04ec2b23ba,34,TX,mobile,1,0
545f04a3-20af-4e5e-a23a-d623c5bf6471,2022-07-04 22:14:28,90.75,entertainment,72c0ccad-ab4f-4258-b209-437352573c78,57,CA,mobile,0,0
35939f57-b829-4def-a242-ac11f9dc28a0,2023-11-06 00:50:17,168.41,electronics,ac6861a8-a9d2-47ae-b17d-99572db6b10f,28,NY,mobile,2,0
8c5fd96f-3e69-460d-94ca-92abb0abb816,2023-04-03 22:41:31,48.15,fuel,cade2082-25d7-4fe7-9600-36a253cacd24,42,FL,desktop,1,0
7f096de8-708a-4edd-8e1e-fc757cf6e33d,2024-05-20 18:55:37,14.19,grocery,fc768520-91ec-4c52-897d-8a9550623098,22,FL,desktop,3,0
90a0e87a-b4d9-427a-be68-5a5e6b08950e,2022-07-05 23:57:59,21.9,fashion,87f26c02-4467-4ebc-8beb-9a42021549b2,38,IL,mobile,2,0
c3438f71-8d9d-49fb-92c6-10bed182b89f,2023-12-15 02:04:07,27.11,fashion,620285b8-9425-4779-95c9-e5c04ebc6165,43,CA,desktop,3,0
2450b460-7395-495c-9ed5-99a9e5b7e9ce,2024-03-02 16:54:10,35.65,fashion,98fb1894-2f8f-4437-a4ce-63c72f86277e,33,NY,tablet,2,0
5162b6c8-d888-4358-8cb4-3b1e3fe8aa3f,2022-06-06 15:49:29,102.94,fuel,24acb00a-a65b-4ca7-800f-3c187a68b1af,57,IL,tablet,0,0
dee3cd84-e876-4454-9c20-c6b405b35027,2023-11-20 23:41:07,91.87,grocery,8af41d5a-a6df-43b4-8d5a-4d23707faa04,38,CA,tablet,1,0
a8ad5cd6-488a-4ed7-a0b3-7ba58c18ea21,2023-01-29 18:37:42,119.1,entertainment,31449768-22c4-4d48-aa25-55398c38f980,65,NY,desktop,4,0
ff812cf3-3194-42e5-858a-5182724b83e7,2024-01-23 21:21:30,45.02,entertainment,9a9ab55f-a46c-4721-bd40-441ef765ab56,49,FL,desktop,1,0
5c121544-a567-4945-99dd-1f7aeda77313,2022-08-26 17:21:30,173.73,grocery,cc8e458f-d703-4ebf-8dab-7df1a1b37a7b,21,FL,tablet,0,0
c349fda7-b424-46db-840e-05be063b2bd9,2023-10-30 21:56:35,22.83,grocery,89ce2b03-77a7-49e8-a1b5-32be0b2ce253,55,IL,mobile,0,0
7dcbeab2-48f5-49d5-ab97-33b64c169f90,2022-10-06 07:04:34,63.31,fashion,1e21091a-873a-4020-a767-84a672f0f9b8,25,CA,tablet,2,0
f39d6831-cfe6-41db-9db4-b285827eca30,2024-08-28 14:32:13,161.41,entertainment,680157af-500a-443c-835e-ba325ab33793,26,FL,desktop,2,0
8d523523-1f79-49f6-873a-37932ac78dc3,2023-12-13 23:44:31,19.86,grocery,e59ceb72-c712-4be5-bc5f-1a9c9d5cede9,62,CA,tablet,5,0
